Date,Latitude,Longitude,Temperature,Humidity,Rainfall,Season,Soil_Type,Water_Liters
2022-06-27,12.125,80.5,29.24,77.09,2.39,SW_Monsoon,Sandy,149984.125
2022-06-28,12.125,80.5,29.28,76.37,3.16,SW_Monsoon,Sandy,140636.125
2022-06-29,12.125,80.5,29.68,78.67,1.6,SW_Monsoon,Sandy,162549.875
2022-06-30,12.125,80.5,29.7,79.55,1.4,SW_Monsoon,Sandy,165141.875
2022-07-01,12.125,80.5,29.67,78.51,1.1,SW_Monsoon,Sandy,168743.375
2022-07-02,12.125,80.5,29.6,78.8,2.28,SW_Monsoon,Sandy,153545.00000000003
2022-07-03,12.125,80.5,29.14,82.55,3.61,SW_Monsoon,Sandy,133904.375
2022-07-04,12.125,80.5,29.39,77.09,9.75,SW_Monsoon,Sandy,58921.625
2022-07-05,12.125,80.5,29.81,73.31,1.75,SW_Monsoon,Sandy,161688.375
2022-07-06,12.125,80.5,29.44,74.48,2.61,SW_Monsoon,Sandy,148582.0
2022-07-07,12.125,80.5,29.6,76.17,5.6,SW_Monsoon,Sandy,112143.62500000001
2022-07-08,12.125,80.5,29.19,75.49,4.99,SW_Monsoon,Sandy,117231.625
2022-07-09,12.125,80.5,29.61,75.96,4.24,SW_Monsoon,Sandy,129213.99999999997
2022-07-10,12.125,80.5,29.5,76.92,7.69,SW_Monsoon,Sandy,85365.5
2022-07-11,12.125,80.5,29.66,76.75,2.6,SW_Monsoon,Sandy,149996.875
2022-07-12,12.125,80.5,29.8,73.96,2.09,SW_Monsoon,Sandy,157351.5
2022-07-13,12.125,80.5,29.75,74.31,3.13,SW_Monsoon,Sandy,144025.875
2022-07-14,12.125,80.5,29.7,73.03,1.66,SW_Monsoon,Sandy,162136.375
2022-07-15,12.125,80.5,29.59,75.73,0.51,SW_Monsoon,Sandy,175722.625
2022-07-16,12.125,80.5,29.09,79.63,7.67,SW_Monsoon,Sandy,82951.375
2022-07-17,12.125,80.5,29.13,82.24,4.04,SW_Monsoon,Sandy,128478.49999999999
2022-07-18,12.125,80.5,28.76,76.79,6.6,SW_Monsoon,Sandy,94370.375
2022-07-19,12.125,80.5,28.96,78.96,0.38,SW_Monsoon,Sandy,173289.0
2022-07-20,12.125,80.5,29.0,84.6,1.21,SW_Monsoon,Sandy,162952.50000000003
2022-07-21,12.125,80.5,29.25,82.67,3.1,SW_Monsoon,Sandy,140962.375
2022-07-22,12.125,80.5,28.55,83.78,5.95,SW_Monsoon,Sandy,100920.75
2022-07-23,12.125,80.5,28.81,80.02,4.1,SW_Monsoon,Sandy,125811.75
2022-07-24,12.125,80.5,28.54,77.16,8.79,SW_Monsoon,Sandy,65606.50000000001
2022-07-25,12.125,80.5,28.85,77.8,3.67,SW_Monsoon,Sandy,131520.00000000003
2022-07-26,12.125,80.5,27.82,83.27,5.75,SW_Monsoon,Sandy,98877.375
2022-07-27,12.125,80.5,28.35,81.49,0.94,SW_Monsoon,Sandy,162381.62500000003
2022-07-28,12.125,80.5,28.48,79.16,1.46,SW_Monsoon,Sandy,156781.5
2022-07-29,12.125,80.5,28.65,78.33,1.15,SW_Monsoon,Sandy,161750.125
2022-07-30,12.125,80.5,29.22,78.03,3.54,SW_Monsoon,Sandy,135448.87499999997
2022-07-31,12.125,80.5,28.83,81.51,9.68,SW_Monsoon,Sandy,56130.87500000001
2022-08-01,12.125,80.5,29.3,79.44,5.08,SW_Monsoon,Sandy,116646.0
2022-08-02,12.125,80.5,29.07,79.64,4.26,SW_Monsoon,Sandy,125451.0
2022-08-03,12.125,80.5,28.33,80.9,8.56,SW_Monsoon,Sandy,67028.74999999999
2022-08-04,12.125,80.5,28.24,82.69,15.25,SW_Monsoon,Sandy,0.0
2022-08-05,12.125,80.5,29.46,79.4,2.06,SW_Monsoon,Sandy,155397.49999999997
2022-08-06,12.125,80.5,29.26,77.93,4.44,SW_Monsoon,Sandy,124452.62499999999
2022-08-07,12.125,80.5,29.4,78.42,4.47,SW_Monsoon,Sandy,124934.25000000001
2022-08-08,12.125,80.5,29.46,78.82,1.46,SW_Monsoon,Sandy,162919.25000000003
2022-08-09,12.125,80.5,29.55,77.72,0.23,SW_Monsoon,Sandy,178898.0
2022-08-10,12.125,80.5,29.45,76.1,0.03,SW_Monsoon,Sandy,180833.75
2022-08-11,12.125,80.5,29.45,74.98,0.63,SW_Monsoon,Sandy,173375.74999999997
2022-08-12,12.125,80.5,29.39,76.2,0.67,SW_Monsoon,Sandy,172455.0
2022-08-13,12.125,80.5,29.26,77.93,0.49,SW_Monsoon,Sandy,173827.625
2022-08-14,12.125,80.5,28.84,73.97,0.27,SW_Monsoon,Sandy,174101.12500000003
2022-08-15,12.125,80.5,28.61,80.03,0.69,SW_Monsoon,Sandy,167186.375
2022-08-16,12.125,80.5,28.49,84.62,1.7,SW_Monsoon,Sandy,153639.25
2022-08-17,12.125,80.5,28.58,84.05,10.0,SW_Monsoon,Sandy,50473.124999999985
2022-08-18,12.125,80.5,28.27,82.47,2.46,SW_Monsoon,Sandy,142844.87499999997
2022-08-19,12.125,80.5,27.99,81.89,10.92,SW_Monsoon,Sandy,35366.624999999985
2022-08-20,12.125,80.5,28.75,81.06,3.53,SW_Monsoon,Sandy,132522.75
2022-08-21,12.125,80.5,28.81,80.72,4.03,SW_Monsoon,Sandy,126660.49999999997
2022-08-22,12.125,80.5,28.95,82.53,10.51,SW_Monsoon,Sandy,46467.624999999985
2022-08-23,12.125,80.5,29.0,80.05,14.29,SW_Monsoon,Sandy,0.0
2022-08-24,12.125,80.5,27.75,83.38,5.78,SW_Monsoon,Sandy,98060.74999999999
2022-08-25,12.125,80.5,28.05,83.81,4.88,SW_Monsoon,Sandy,111169.625
2022-08-26,12.125,80.5,27.01,82.81,2.26,SW_Monsoon,Sandy,137457.125
2022-08-27,12.125,80.5,28.22,78.05,3.48,SW_Monsoon,Sandy,129948.125
2022-08-28,12.125,80.5,27.91,82.36,5.74,SW_Monsoon,Sandy,99599.0
2022-08-29,12.125,80.5,28.23,80.75,3.66,SW_Monsoon,Sandy,127659.375
2022-08-30,12.125,80.5,28.31,80.79,1.61,SW_Monsoon,Sandy,153782.875
2022-08-31,12.125,80.5,28.08,77.15,6.65,SW_Monsoon,Sandy,89481.87499999999
2022-09-01,12.125,80.5,27.41,76.62,10.64,SW_Monsoon,Sandy,35439.249999999985
2022-09-02,12.125,80.5,27.98,79.89,1.63,SW_Monsoon,Sandy,151504.125
2022-09-03,12.125,80.5,28.71,80.85,2.66,SW_Monsoon,Sandy,143155.625
2022-09-04,12.125,80.5,28.68,85.48,5.05,SW_Monsoon,Sandy,112919.50000000003
2022-09-05,12.125,80.5,28.41,85.69,2.78,SW_Monsoon,Sandy,139599.125
2022-09-06,12.125,80.5,28.57,79.93,7.99,SW_Monsoon,Sandy,75690.125
2022-09-07,12.125,80.5,28.38,79.38,4.81,SW_Monsoon,Sandy,114273.25
2022-09-08,12.125,80.5,28.39,80.7,8.27,SW_Monsoon,Sandy,71036.25
2022-09-09,12.125,80.5,29.32,79.57,3.75,SW_Monsoon,Sandy,133391.125
2022-09-10,12.125,80.5,29.22,80.7,3.22,SW_Monsoon,Sandy,139348.74999999997
2022-09-11,12.125,80.5,29.32,81.17,1.54,SW_Monsoon,Sandy,160956.125
2022-09-12,12.125,80.5,29.21,79.66,1.23,SW_Monsoon,Sandy,164200.25
2022-09-13,12.125,80.5,29.03,79.33,0.86,SW_Monsoon,Sandy,167712.625
2022-09-14,12.125,80.5,28.99,82.08,0.64,SW_Monsoon,Sandy,170109.49999999997
2022-09-15,12.125,80.5,28.96,78.19,0.84,SW_Monsoon,Sandy,167567.87500000003
2022-09-16,12.125,80.5,29.1,79.38,0.54,SW_Monsoon,Sandy,172148.25
2022-09-17,12.125,80.5,29.28,81.54,0.96,SW_Monsoon,Sandy,167942.25000000003
2022-09-18,12.125,80.5,28.62,80.78,7.55,SW_Monsoon,Sandy,81470.75
2022-09-19,12.125,80.5,28.71,79.12,3.74,SW_Monsoon,Sandy,129720.5
2022-09-20,12.125,80.5,29.07,74.4,2.26,SW_Monsoon,Sandy,150647.5
2022-09-21,12.125,80.5,29.03,73.34,0.18,SW_Monsoon,Sandy,176437.25000000003
2022-09-22,12.125,80.5,29.12,77.44,0.57,SW_Monsoon,Sandy,171971.00000000003
2022-09-23,12.125,80.5,29.38,74.14,0.97,SW_Monsoon,Sandy,168719.75
2022-09-24,12.125,80.5,28.9,76.12,1.72,SW_Monsoon,Sandy,156270.49999999997
2022-09-25,12.125,80.5,29.09,75.39,1.13,SW_Monsoon,Sandy,164860.375
2022-09-26,12.125,80.5,28.09,78.95,3.14,SW_Monsoon,Sandy,133351.87499999997
2022-09-27,12.125,80.5,28.34,82.5,2.96,SW_Monsoon,Sandy,137031.24999999997
2022-09-28,12.125,80.5,28.31,81.76,2.76,SW_Monsoon,Sandy,139371.5
2022-09-29,12.125,80.5,27.92,83.53,8.06,SW_Monsoon,Sandy,70617.625
2022-09-30,12.125,80.5,28.03,83.08,54.59,SW_Monsoon,Sandy,0.0
2022-10-01,12.125,80.5,28.24,79.03,1.52,NE_Monsoon,Sandy,154536.375
2022-10-02,12.125,80.5,28.95,76.02,2.24,NE_Monsoon,Sandy,150086.75
2022-10-03,12.125,80.5,28.97,79.81,0.99,NE_Monsoon,Sandy,165694.62499999997
2022-10-04,12.125,80.5,28.46,80.11,2.28,NE_Monsoon,Sandy,146370.875
2022-10-05,12.125,80.5,28.12,81.11,37.17,NE_Monsoon,Sandy,0.0
2022-10-06,12.125,80.5,27.98,80.42,18.04,NE_Monsoon,Sandy,0.0
2022-10-07,12.125,80.5,28.22,79.17,4.0,NE_Monsoon,Sandy,123406.125
2022-10-08,12.125,80.5,27.53,79.36,7.05,NE_Monsoon,Sandy,80961.5
2022-10-09,12.125,80.5,27.4,82.25,9.11,NE_Monsoon,Sandy,54290.62499999999
2022-10-10,12.125,80.5,28.07,81.42,2.65,NE_Monsoon,Sandy,139259.25
2022-10-11,12.125,80.5,28.42,82.22,4.59,NE_Monsoon,Sandy,117166.75000000001
2022-10-12,12.125,80.5,28.03,83.44,2.6,NE_Monsoon,Sandy,139558.5
2022-10-13,12.125,80.5,28.28,79.22,2.3,NE_Monsoon,Sandy,145029.25000000003
2022-10-14,12.125,80.5,27.73,81.25,2.82,NE_Monsoon,Sandy,135015.625
2022-10-15,12.125,80.5,27.59,81.4,2.58,NE_Monsoon,Sandy,137135.0
2022-10-16,12.125,80.5,28.17,82.66,4.62,NE_Monsoon,Sandy,115212.75000000001
2022-10-17,12.125,80.5,28.24,80.74,5.7,NE_Monsoon,Sandy,102222.24999999999
2022-10-18,12.125,80.5,28.08,80.48,7.79,NE_Monsoon,Sandy,75106.99999999999
2022-10-19,12.125,80.5,28.17,79.04,4.62,NE_Monsoon,Sandy,115348.49999999999
2022-10-20,12.125,80.5,28.27,81.31,10.14,NE_Monsoon,Sandy,46888.37499999998
2022-10-21,12.125,80.5,28.23,81.06,6.73,NE_Monsoon,Sandy,89272.75
2022-10-22,12.125,80.5,28.36,81.74,3.08,NE_Monsoon,Sandy,135684.75
2022-10-23,12.125,80.5,28.81,76.06,5.16,NE_Monsoon,Sandy,112710.25
2022-10-24,12.125,80.5,28.96,62.39,0.32,NE_Monsoon,Sandy,174660.375
2022-10-25,12.125,80.5,28.73,60.79,0.0,NE_Monsoon,Sandy,177282.875
2022-10-26,12.125,80.5,28.94,60.32,0.0,NE_Monsoon,Sandy,178613.0
2022-10-27,12.125,80.5,28.56,70.88,0.69,NE_Monsoon,Sandy,167217.0
2022-10-28,12.125,80.5,28.31,77.46,2.32,NE_Monsoon,Sandy,145032.75
2022-10-29,12.125,80.5,28.27,80.29,2.86,NE_Monsoon,Sandy,137926.62500000003
2022-10-30,12.125,80.5,28.52,79.03,12.51,NE_Monsoon,Sandy,18911.374999999996
2022-10-31,12.125,80.5,27.44,85.96,17.73,NE_Monsoon,Sandy,0.0
2022-11-01,12.125,80.5,27.24,80.23,31.27,NE_Monsoon,Sandy,0.0
2022-11-02,12.125,80.5,27.03,83.55,18.82,NE_Monsoon,Sandy,0.0
2022-11-03,12.125,80.5,27.1,82.07,8.89,NE_Monsoon,Sandy,55172.375000000015
2022-11-04,12.125,80.5,27.15,81.26,6.51,NE_Monsoon,Sandy,85265.25
2022-11-05,12.125,80.5,27.5,84.76,4.19,NE_Monsoon,Sandy,116321.50000000001
2022-11-06,12.125,80.5,27.41,84.21,4.3,NE_Monsoon,Sandy,114404.62500000001
2022-11-07,12.125,80.5,27.52,82.71,3.18,NE_Monsoon,Sandy,129148.375
2022-11-08,12.125,80.5,27.51,83.88,2.31,NE_Monsoon,Sandy,139917.0
2022-11-09,12.125,80.5,27.54,82.92,0.76,NE_Monsoon,Sandy,159515.5
2022-11-10,12.125,80.5,28.01,80.51,11.0,NE_Monsoon,Sandy,34543.37500000002
2022-11-11,12.125,80.5,28.21,86.19,37.22,NE_Monsoon,Sandy,0.0
2022-11-12,12.125,80.5,27.78,83.87,8.13,NE_Monsoon,Sandy,68854.875
2022-11-13,12.125,80.5,27.1,84.14,12.54,NE_Monsoon,Sandy,9469.750000000011
2022-11-14,12.125,80.5,28.08,80.06,2.56,NE_Monsoon,Sandy,140497.74999999997
2022-11-15,12.125,80.5,27.85,76.69,2.19,NE_Monsoon,Sandy,143811.62500000003
2022-11-16,12.125,80.5,27.36,72.87,0.11,NE_Monsoon,Sandy,166892.375
2022-11-17,12.125,80.5,27.63,69.24,0.0,NE_Monsoon,Sandy,170091.0
2022-11-18,12.125,80.5,27.67,70.67,0.03,NE_Monsoon,Sandy,169912.37500000003
2022-11-19,12.125,80.5,27.6,74.63,0.27,NE_Monsoon,Sandy,166326.375
2022-11-20,12.125,80.5,26.73,78.42,9.82,NE_Monsoon,Sandy,41371.74999999999
2022-11-21,12.125,80.5,26.59,88.02,16.07,NE_Monsoon,Sandy,0.0
2022-11-22,12.125,80.5,27.13,87.37,3.28,NE_Monsoon,Sandy,125286.12500000001
2022-11-23,12.125,80.5,27.33,85.31,2.42,NE_Monsoon,Sandy,137363.375
2022-11-24,12.125,80.5,27.19,82.7,0.69,NE_Monsoon,Sandy,158211.25
2022-11-25,12.125,80.5,26.56,84.83,0.52,NE_Monsoon,Sandy,156318.875
2022-11-26,12.125,80.5,27.0,81.53,0.33,NE_Monsoon,Sandy,161567.625
2022-11-27,12.125,80.5,26.98,79.46,0.56,NE_Monsoon,Sandy,158645.25
2022-11-28,12.125,80.5,27.37,76.22,0.41,NE_Monsoon,Sandy,163079.25
2022-11-29,12.125,80.5,27.0,71.38,0.0,NE_Monsoon,Sandy,166073.25
2022-11-30,12.125,80.5,26.75,80.3,1.58,NE_Monsoon,Sandy,144426.25
2022-12-01,12.125,80.5,27.6,80.78,1.22,NE_Monsoon,Sandy,154220.75
2022-12-02,12.125,80.5,27.67,78.24,1.64,NE_Monsoon,Sandy,149503.5
2022-12-03,12.125,80.5,27.53,84.32,10.48,NE_Monsoon,Sandy,37900.5
2022-12-04,12.125,80.5,27.71,83.14,3.94,NE_Monsoon,Sandy,120819.75
2022-12-05,12.125,80.5,27.64,78.5,1.3,NE_Monsoon,Sandy,153556.25
2022-12-06,12.125,80.5,27.36,75.26,0.5,NE_Monsoon,Sandy,161927.75
2022-12-07,12.125,80.5,27.06,75.64,2.56,NE_Monsoon,Sandy,134288.5
2022-12-08,12.125,80.5,25.95,83.27,31.8,NE_Monsoon,Sandy,0.0
2022-12-09,12.125,80.5,26.33,86.42,29.27,NE_Monsoon,Sandy,0.0
2022-12-10,12.125,80.5,26.72,82.87,11.11,NE_Monsoon,Sandy,25017.375000000007
2022-12-11,12.125,80.5,26.9,83.08,8.36,NE_Monsoon,Sandy,60509.5
2022-12-12,12.125,80.5,26.75,86.18,9.14,NE_Monsoon,Sandy,49705.749999999985
2022-12-13,12.125,80.5,26.64,83.98,3.25,NE_Monsoon,Sandy,122725.75
2022-12-14,12.125,80.5,26.33,85.97,1.81,NE_Monsoon,Sandy,138713.62499999997
2022-12-15,12.125,80.5,26.66,77.88,0.0,NE_Monsoon,Sandy,163704.5
2022-12-16,12.125,80.5,26.98,77.84,0.12,NE_Monsoon,Sandy,164206.00000000003
2022-12-17,12.125,80.5,27.27,77.64,0.43,NE_Monsoon,Sandy,162151.0
2022-12-18,12.125,80.5,26.92,75.24,0.06,NE_Monsoon,Sandy,164678.5
2022-12-19,12.125,80.5,26.74,81.21,2.21,NE_Monsoon,Sandy,136454.625
2022-12-20,12.125,80.5,26.91,82.94,3.54,NE_Monsoon,Sandy,120827.25
2022-12-21,12.125,80.5,26.95,84.09,4.89,NE_Monsoon,Sandy,104159.12500000003
2022-12-22,12.125,80.5,26.74,84.26,7.04,NE_Monsoon,Sandy,75965.25
2022-12-23,12.125,80.5,26.86,84.53,4.37,NE_Monsoon,Sandy,110080.12499999999
2022-12-24,12.125,80.5,26.96,86.31,2.71,NE_Monsoon,Sandy,131388.375
2022-12-25,12.125,80.5,27.15,86.66,4.8,NE_Monsoon,Sandy,106437.75
2022-12-26,12.125,80.5,26.79,87.26,2.44,NE_Monsoon,Sandy,133665.25
2022-12-27,12.125,80.5,26.32,85.97,0.62,NE_Monsoon,Sandy,153526.125
2022-12-28,12.125,80.5,26.82,77.95,0.02,NE_Monsoon,Sandy,164451.875
2022-12-29,12.125,80.5,26.81,76.15,0.04,NE_Monsoon,Sandy,164206.875
2022-12-30,12.125,80.5,26.35,79.16,0.01,NE_Monsoon,Sandy,161594.0
2022-12-31,12.125,80.5,25.86,78.74,0.03,NE_Monsoon,Sandy,158297.25
2023-01-01,12.125,80.5,26.06,77.93,0.01,Winter,Sandy,159827.625
2023-01-02,12.125,80.5,26.62,72.48,0.01,Winter,Sandy,163532.0
2023-01-03,12.125,80.5,26.7,71.87,0.28,Winter,Sandy,160679.875
2023-01-04,12.125,80.5,26.96,70.23,0.03,Winter,Sandy,165491.375
2023-01-05,12.125,80.5,27.16,70.54,0.37,Winter,Sandy,162479.75
2023-01-06,12.125,80.5,26.76,73.94,0.16,Winter,Sandy,162477.25000000003
2023-01-07,12.125,80.5,26.66,73.65,0.63,Winter,Sandy,155988.12499999997
2023-01-08,12.125,80.5,26.26,73.47,1.08,Winter,Sandy,147869.875
2023-01-09,12.125,80.5,25.76,69.39,0.0,Winter,Sandy,158397.875
2023-01-10,12.125,80.5,25.91,69.44,0.57,Winter,Sandy,152208.5
2023-01-11,12.125,80.5,26.04,69.0,0.09,Winter,Sandy,159037.49999999997
2023-01-12,12.125,80.5,25.78,69.84,0.16,Winter,Sandy,156506.0
2023-01-13,12.125,80.5,25.3,71.02,0.02,Winter,Sandy,155211.75
2023-01-14,12.125,80.5,24.93,70.31,0.05,Winter,Sandy,152550.875
2023-01-15,12.125,80.5,24.87,72.93,0.01,Winter,Sandy,152577.625
2023-01-16,12.125,80.5,25.25,70.97,0.0,Winter,Sandy,155151.125
2023-01-17,12.125,80.5,25.55,69.34,0.04,Winter,Sandy,156587.25000000003
2023-01-18,12.125,80.5,25.81,69.29,0.04,Winter,Sandy,158214.125
2023-01-19,12.125,80.5,25.94,67.01,0.08,Winter,Sandy,158612.125
2023-01-20,12.125,80.5,25.93,75.44,0.84,Winter,Sandy,148733.5
2023-01-21,12.125,80.5,26.18,73.87,0.28,Winter,Sandy,157354.875
2023-01-22,12.125,80.5,26.11,72.88,0.09,Winter,Sandy,159329.5
2023-01-23,12.125,80.5,26.46,77.07,1.37,Winter,Sandy,145359.87499999997
2023-01-24,12.125,80.5,26.33,70.77,0.1,Winter,Sandy,160658.625
2023-01-25,12.125,80.5,25.94,70.0,0.15,Winter,Sandy,157625.0
2023-01-26,12.125,80.5,26.06,68.52,0.08,Winter,Sandy,159305.5
2023-01-27,12.125,80.5,25.68,73.66,0.02,Winter,Sandy,157487.75
2023-01-28,12.125,80.5,26.09,75.0,0.41,Winter,Sandy,155125.0
2023-01-29,12.125,80.5,26.46,79.07,1.72,Winter,Sandy,140909.875
2023-01-30,12.125,80.5,26.79,80.8,3.36,Winter,Sandy,122407.5
2023-01-31,12.125,80.5,26.07,85.02,7.17,Winter,Sandy,70124.25
2023-02-01,12.125,80.5,26.41,79.98,5.47,Winter,Sandy,93688.24999999999
2023-02-02,12.125,80.5,26.76,79.09,0.3,Winter,Sandy,160534.125
2023-02-03,12.125,80.5,26.66,80.59,0.78,Winter,Sandy,153852.875
2023-02-04,12.125,80.5,26.5,77.19,0.04,Winter,Sandy,162230.37500000003
2023-02-05,12.125,80.5,26.46,71.48,0.0,Winter,Sandy,162694.5
2023-02-06,12.125,80.5,26.22,74.61,0.0,Winter,Sandy,161077.125
2023-02-07,12.125,80.5,26.08,75.45,0.0,Winter,Sandy,160170.62499999997
2023-02-08,12.125,80.5,26.08,77.4,0.03,Winter,Sandy,159722.49999999997
2023-02-09,12.125,80.5,26.07,77.5,0.01,Winter,Sandy,159906.25
2023-02-10,12.125,80.5,26.0,75.1,0.0,Winter,Sandy,159683.75
2023-02-11,12.125,80.5,26.13,69.21,0.0,Winter,Sandy,160717.125
2023-02-12,12.125,80.5,26.21,66.49,0.0,Winter,Sandy,161319.125
2023-02-13,12.125,80.5,26.38,71.52,0.0,Winter,Sandy,162193.0
2023-02-14,12.125,80.5,26.07,70.49,0.0,Winter,Sandy,160294.125
2023-02-15,12.125,80.5,25.82,73.38,0.0,Winter,Sandy,158623.25
2023-02-16,12.125,80.5,25.83,74.76,0.0,Winter,Sandy,158633.99999999997
2023-02-17,12.125,80.5,25.68,75.4,0.02,Winter,Sandy,157422.5
2023-02-18,12.125,80.5,26.28,73.13,0.0,Winter,Sandy,161507.625
2023-02-19,12.125,80.5,26.16,76.47,0.03,Winter,Sandy,160257.375
2023-02-20,12.125,80.5,26.22,68.41,0.0,Winter,Sandy,161309.625
2023-02-21,12.125,80.5,26.7,66.28,0.0,Winter,Sandy,164389.49999999997
2023-02-22,12.125,80.5,26.6,68.16,0.0,Winter,Sandy,163694.0
2023-02-23,12.125,80.5,26.36,69.29,0.02,Winter,Sandy,161901.625
2023-02-24,12.125,80.5,26.01,69.76,0.0,Winter,Sandy,159946.5
2023-02-25,12.125,80.5,26.35,70.03,0.0,Winter,Sandy,162061.37500000003
2023-02-26,12.125,80.5,26.7,69.92,0.0,Winter,Sandy,164253.0
2023-02-27,12.125,80.5,27.0,66.74,0.0,Winter,Sandy,166247.25
2023-02-28,12.125,80.5,27.15,78.25,0.06,Winter,Sandy,166003.125
2023-03-01,12.125,80.5,27.2,77.42,0.19,Summer,Sandy,164721.75
2023-03-02,12.125,80.5,27.18,64.05,0.0,Summer,Sandy,167473.125
2023-03-03,12.125,80.5,26.84,70.39,0.0,Summer,Sandy,165110.37500000003
2023-03-04,12.125,80.5,27.3,73.11,0.01,Summer,Sandy,167758.375
2023-03-05,12.125,80.5,27.24,75.09,0.0,Summer,Sandy,167434.125
2023-03-06,12.125,80.5,27.27,70.2,0.0,Summer,Sandy,167805.0
2023-03-07,12.125,80.5,27.17,74.11,0.01,Summer,Sandy,166908.375
2023-03-08,12.125,80.5,27.12,74.04,0.08,Summer,Sandy,165723.5
2023-03-09,12.125,80.5,27.52,72.81,0.03,Summer,Sandy,168894.625
2023-03-10,12.125,80.5,27.23,76.54,0.05,Summer,Sandy,166692.25
2023-03-11,12.125,80.5,27.16,75.98,0.12,Summer,Sandy,165400.75
2023-03-12,12.125,80.5,27.26,80.26,0.22,Summer,Sandy,164615.24999999997
2023-03-13,12.125,80.5,27.27,80.93,0.18,Summer,Sandy,165152.625
2023-03-14,12.125,80.5,27.17,81.27,0.33,Summer,Sandy,162639.875
2023-03-15,12.125,80.5,27.22,81.07,0.51,Summer,Sandy,160709.875
2023-03-16,12.125,80.5,27.59,81.44,0.45,Summer,Sandy,163758.5
2023-03-17,12.125,80.5,27.76,80.52,1.03,Summer,Sandy,157605.50000000003
2023-03-18,12.125,80.5,28.01,79.94,1.07,Summer,Sandy,158689.75
2023-03-19,12.125,80.5,28.21,75.28,3.61,Summer,Sandy,128364.5
2023-03-20,12.125,80.5,27.26,82.0,21.66,Summer,Sandy,0.0
2023-03-21,12.125,80.5,27.52,84.36,9.93,Summer,Sandy,44711.5
2023-03-22,12.125,80.5,28.15,81.59,1.58,Summer,Sandy,153127.875
2023-03-23,12.125,80.5,28.39,83.59,2.94,Summer,Sandy,137552.87500000003
2023-03-24,12.125,80.5,28.29,81.36,1.09,Summer,Sandy,160136.5
2023-03-25,12.125,80.5,28.47,79.31,0.09,Summer,Sandy,173838.37499999997
2023-03-26,12.125,80.5,28.25,79.82,0.14,Summer,Sandy,171819.25
2023-03-27,12.125,80.5,28.42,79.12,0.2,Summer,Sandy,172158.00000000003
2023-03-28,12.125,80.5,28.51,78.51,0.4,Summer,Sandy,170243.375
2023-03-29,12.125,80.5,28.21,79.52,0.05,Summer,Sandy,172705.5
2023-03-30,12.125,80.5,28.0,78.04,0.02,Summer,Sandy,171823.5
2023-03-31,12.125,80.5,28.42,76.88,0.02,Summer,Sandy,174492.0
2023-04-01,12.125,80.5,28.74,80.13,0.43,Summer,Sandy,171245.125
2023-04-02,12.125,80.5,28.53,82.87,1.76,Summer,Sandy,153204.875
2023-04-03,12.125,80.5,28.84,81.93,1.42,Summer,Sandy,159427.625
2023-04-04,12.125,80.5,28.68,80.33,1.07,Summer,Sandy,162862.625
2023-04-05,12.125,80.5,28.99,79.38,0.61,Summer,Sandy,170585.75
2023-04-06,12.125,80.5,28.72,81.07,0.42,Summer,Sandy,171209.875
2023-04-07,12.125,80.5,28.73,78.06,0.07,Summer,Sandy,175760.24999999997
2023-04-08,12.125,80.5,28.72,75.02,0.02,Summer,Sandy,176436.75
2023-04-09,12.125,80.5,28.57,77.39,0.16,Summer,Sandy,173660.375
2023-04-10,12.125,80.5,28.52,78.56,0.2,Summer,Sandy,172804.0
2023-04-11,12.125,80.5,28.42,73.76,0.23,Summer,Sandy,171984.0
2023-04-12,12.125,80.5,28.96,68.52,0.02,Summer,Sandy,178180.5
2023-04-13,12.125,80.5,29.62,66.35,0.01,Summer,Sandy,182511.875
2023-04-14,12.125,80.5,29.68,71.19,0.0,Summer,Sandy,182830.375
2023-04-15,12.125,80.5,29.77,72.5,0.05,Summer,Sandy,182718.75
2023-04-16,12.125,80.5,29.51,74.9,0.04,Summer,Sandy,181128.75
2023-04-17,12.125,80.5,29.61,74.5,0.01,Summer,Sandy,182143.75
2023-04-18,12.125,80.5,29.48,75.97,0.01,Summer,Sandy,181276.125
2023-04-19,12.125,80.5,29.4,78.24,0.04,Summer,Sandy,180316.00000000003
2023-04-20,12.125,80.5,29.94,81.58,0.27,Summer,Sandy,180690.75
2023-04-21,12.125,80.5,30.02,81.83,0.56,Summer,Sandy,177556.37499999997
2023-04-22,12.125,80.5,29.68,82.91,0.81,Summer,Sandy,172265.87499999997
2023-04-23,12.125,80.5,29.84,82.74,1.16,Summer,Sandy,168897.25
2023-04-24,12.125,80.5,29.86,79.96,1.16,Summer,Sandy,169126.5
2023-04-25,12.125,80.5,29.93,77.28,2.55,Summer,Sandy,152289.5
2023-04-26,12.125,80.5,29.59,76.71,0.62,Summer,Sandy,174310.875
2023-04-27,12.125,80.5,29.7,77.25,0.61,Summer,Sandy,175103.125
2023-04-28,12.125,80.5,29.65,79.51,2.24,Summer,Sandy,154330.87499999997
2023-04-29,12.125,80.5,29.51,80.1,4.89,Summer,Sandy,120308.75
2023-04-30,12.125,80.5,29.51,78.92,3.29,Summer,Sandy,140353.0
2023-05-01,12.125,80.5,29.34,80.65,13.35,Summer,Sandy,13475.625000000015
2023-05-02,12.125,80.5,28.57,86.01,12.96,Summer,Sandy,13337.124999999995
2023-05-03,12.125,80.5,28.71,82.05,1.7,Summer,Sandy,155110.62500000003
