Date,Temperature,Humidity,Rainfall,Latitude,Longitude
2020-06-22,26.77,63.56,2.64,13.5,78.7
2020-06-23,26.99,59.76,7.7,13.5,78.7
2020-06-24,26.74,65.91,21.34,13.5,78.7
2020-06-25,26.07,75.44,29.86,13.5,78.7
2020-06-26,26.52,75.21,1.32,13.5,78.7
2020-06-27,25.76,79.54,11.33,13.5,78.7
2020-06-28,24.44,84.64,9.68,13.5,78.7
2020-06-29,25.4,80.86,13.27,13.5,78.7
2020-06-30,25.35,79.62,15.6,13.5,78.7
2020-07-01,25.22,77.88,0.48,13.5,78.7
2020-07-02,24.23,76.98,2.7,13.5,78.7
2020-07-03,24.19,78.7,6.36,13.5,78.7
2020-07-04,25.65,73.1,1.04,13.5,78.7
2020-07-05,25.18,72.02,0.23,13.5,78.7
2020-07-06,25.25,74.22,0.08,13.5,78.7
2020-07-07,26.03,72.3,1.0,13.5,78.7
2020-07-08,25.15,78.82,8.44,13.5,78.7
2020-07-09,24.07,83.33,49.13,13.5,78.7
2020-07-10,24.47,81.45,10.77,13.5,78.7
2020-07-11,23.85,80.71,1.2,13.5,78.7
2020-07-12,24.85,81.95,11.98,13.5,78.7
2020-07-13,24.58,82.2,3.18,13.5,78.7
2020-07-14,24.57,83.17,1.64,13.5,78.7
2020-07-15,24.02,83.82,3.38,13.5,78.7
2020-07-16,24.17,81.52,4.89,13.5,78.7
2020-07-17,24.61,78.77,0.5,13.5,78.7
2020-07-18,25.09,79.8,12.53,13.5,78.7
2020-07-19,23.82,86.27,18.34,13.5,78.7
2020-07-20,24.42,86.3,6.03,13.5,78.7
2020-07-21,24.93,82.29,0.13,13.5,78.7
2020-07-22,24.83,82.74,0.06,13.5,78.7
2020-07-23,24.52,86.54,6.44,13.5,78.7
2020-07-24,24.58,84.7,16.15,13.5,78.7
2020-07-25,23.81,84.23,9.96,13.5,78.7
2020-07-26,23.89,83.37,1.26,13.5,78.7
2020-07-27,24.59,78.91,0.62,13.5,78.7
2020-07-28,24.02,85.22,2.7,13.5,78.7
2020-07-29,24.2,85.3,0.64,13.5,78.7
2020-07-30,24.75,83.68,6.42,13.5,78.7
2020-07-31,24.7,87.55,26.45,13.5,78.7
2020-08-01,23.63,89.48,36.69,13.5,78.7
2020-08-02,24.19,85.3,7.86,13.5,78.7
2020-08-03,24.05,83.87,2.52,13.5,78.7
2020-08-04,23.95,80.18,1.41,13.5,78.7
2020-08-05,24.68,78.29,0.84,13.5,78.7
2020-08-06,25.37,80.76,0.18,13.5,78.7
2020-08-07,25.41,81.34,0.01,13.5,78.7
2020-08-08,24.26,82.4,2.94,13.5,78.7
2020-08-09,23.48,82.61,2.28,13.5,78.7
2020-08-10,23.52,84.94,0.6,13.5,78.7
2020-08-11,24.63,79.97,2.15,13.5,78.7
2020-08-12,24.27,81.09,0.0,13.5,78.7
2020-08-13,24.04,81.52,0.11,13.5,78.7
2020-08-14,24.58,79.73,0.04,13.5,78.7
2020-08-15,24.68,78.23,0.02,13.5,78.7
2020-08-16,24.98,79.23,0.45,13.5,78.7
2020-08-17,24.83,82.24,2.03,13.5,78.7
2020-08-18,24.84,83.14,3.13,13.5,78.7
2020-08-19,25.37,79.31,0.74,13.5,78.7
2020-08-20,24.72,81.77,0.03,13.5,78.7
2020-08-21,24.97,80.9,0.61,13.5,78.7
2020-08-22,25.3,81.18,5.05,13.5,78.7
2020-08-23,24.76,82.55,10.84,13.5,78.7
2020-08-24,24.52,82.98,10.27,13.5,78.7
2020-08-25,24.94,81.36,0.01,13.5,78.7
2020-08-26,24.42,84.35,1.72,13.5,78.7
2020-08-27,24.34,82.77,0.33,13.5,78.7
2020-08-28,24.91,77.4,0.13,13.5,78.7
2020-08-29,26.06,75.39,0.0,13.5,78.7
2020-08-30,25.56,79.69,4.65,13.5,78.7
2020-08-31,24.93,82.46,4.32,13.5,78.7
2020-09-01,24.01,89.78,4.8,13.5,78.7
2020-09-02,24.37,85.75,9.97,13.5,78.7
2020-09-03,23.96,86.11,7.94,13.5,78.7
2020-09-04,24.67,85.31,1.47,13.5,78.7
2020-09-05,25.11,84.05,0.08,13.5,78.7
2020-09-06,24.7,85.76,0.44,13.5,78.7
2020-09-07,25.03,84.03,7.73,13.5,78.7
2020-09-08,25.13,82.36,7.19,13.5,78.7
2020-09-09,25.15,83.15,12.42,13.5,78.7
2020-09-10,24.16,86.2,2.35,13.5,78.7
2020-09-11,23.24,88.19,0.6,13.5,78.7
2020-09-12,23.65,84.31,5.5,13.5,78.7
2020-09-13,22.32,83.76,19.17,13.5,78.7
2020-09-14,22.99,81.65,7.67,13.5,78.7
2020-09-15,23.49,83.57,5.94,13.5,78.7
2020-09-16,24.3,83.97,2.34,13.5,78.7
2020-09-17,24.33,81.91,5.51,13.5,78.7
2020-09-18,24.25,85.18,20.3,13.5,78.7
2020-09-19,23.97,85.27,3.12,13.5,78.7
2020-09-20,22.87,85.79,3.18,13.5,78.7
2020-09-21,22.65,81.36,0.95,13.5,78.7
2020-09-22,22.98,78.71,0.0,13.5,78.7
2020-09-23,23.86,77.53,0.0,13.5,78.7
2020-09-24,24.71,79.43,0.01,13.5,78.7
2020-09-25,23.07,86.38,28.73,13.5,78.7
2020-09-26,22.37,87.99,4.35,13.5,78.7
2020-09-27,23.33,84.74,0.04,13.5,78.7
2020-09-28,24.44,82.45,1.18,13.5,78.7
2020-09-29,23.55,89.93,14.23,13.5,78.7
2020-09-30,23.28,89.25,10.68,13.5,78.7
2020-10-01,23.5,84.09,0.12,13.5,78.7
2020-10-02,24.18,80.68,0.25,13.5,78.7
2020-10-03,24.26,84.37,0.16,13.5,78.7
2020-10-04,22.89,83.99,0.77,13.5,78.7
2020-10-05,23.68,77.72,0.01,13.5,78.7
2020-10-06,23.95,80.66,0.11,13.5,78.7
2020-10-07,24.57,81.59,0.01,13.5,78.7
2020-10-08,24.3,80.45,0.03,13.5,78.7
2020-10-09,24.4,81.15,2.61,13.5,78.7
2020-10-10,23.6,89.49,38.41,13.5,78.7
2020-10-11,22.7,89.66,6.07,13.5,78.7
2020-10-12,23.52,87.62,19.41,13.5,78.7
2020-10-13,23.07,89.21,2.83,13.5,78.7
2020-10-14,23.48,83.65,0.55,13.5,78.7
2020-10-15,23.85,82.37,0.02,13.5,78.7
2020-10-16,24.5,79.27,0.19,13.5,78.7
2020-10-17,23.34,88.4,1.13,13.5,78.7
2020-10-18,23.36,85.56,1.79,13.5,78.7
2020-10-19,23.3,90.08,8.38,13.5,78.7
2020-10-20,22.92,91.19,19.14,13.5,78.7
2020-10-21,23.11,87.82,6.99,13.5,78.7
2020-10-22,23.53,87.07,6.02,13.5,78.7
2020-10-23,23.87,88.24,10.88,13.5,78.7
2020-10-24,24.04,82.74,0.41,13.5,78.7
2020-10-25,24.04,83.53,0.36,13.5,78.7
2020-10-26,23.54,81.54,0.06,13.5,78.7
2020-10-27,22.59,85.25,0.23,13.5,78.7
2020-10-28,22.08,86.28,0.98,13.5,78.7
2020-10-29,21.59,88.67,1.34,13.5,78.7
2020-10-30,22.23,79.12,0.06,13.5,78.7
2020-10-31,23.21,75.34,0.0,13.5,78.7
2020-11-01,23.24,80.37,0.0,13.5,78.7
2020-11-02,23.45,83.04,0.0,13.5,78.7
2020-11-03,23.39,85.86,0.0,13.5,78.7
2020-11-04,23.55,87.61,0.84,13.5,78.7
2020-11-05,23.05,87.66,4.72,13.5,78.7
2020-11-06,23.59,87.89,2.5,13.5,78.7
2020-11-07,23.64,88.52,2.47,13.5,78.7
2020-11-08,22.88,88.11,1.77,13.5,78.7
2020-11-09,21.36,85.1,0.01,13.5,78.7
2020-11-10,19.36,81.71,0.0,13.5,78.7
2020-11-11,20.65,88.86,12.6,13.5,78.7
2020-11-12,22.29,93.02,8.89,13.5,78.7
2020-11-13,22.9,91.17,9.72,13.5,78.7
2020-11-14,22.56,89.69,2.22,13.5,78.7
2020-11-15,23.11,92.71,17.68,13.5,78.7
2020-11-16,22.47,93.26,9.84,13.5,78.7
2020-11-17,22.58,89.91,4.56,13.5,78.7
2020-11-18,22.71,89.19,1.63,13.5,78.7
2020-11-19,22.36,88.69,0.02,13.5,78.7
2020-11-20,21.45,84.56,0.0,13.5,78.7
2020-11-21,20.13,80.12,0.0,13.5,78.7
2020-11-22,19.12,79.74,0.0,13.5,78.7
2020-11-23,19.88,87.6,0.34,13.5,78.7
2020-11-24,21.13,91.3,3.34,13.5,78.7
2020-11-25,21.55,91.4,10.71,13.5,78.7
2020-11-26,22.06,94.74,83.75,13.5,78.7
2020-11-27,21.55,94.44,20.29,13.5,78.7
2020-11-28,22.0,90.07,2.92,13.5,78.7
2020-11-29,21.35,91.96,1.18,13.5,78.7
2020-11-30,21.42,90.07,0.6,13.5,78.7
2020-12-01,20.56,87.03,0.0,13.5,78.7
2020-12-02,20.59,88.35,2.8,13.5,78.7
2020-12-03,21.11,95.13,11.12,13.5,78.7
2020-12-04,21.92,93.31,6.89,13.5,78.7
2020-12-05,22.01,91.2,4.41,13.5,78.7
2020-12-06,22.39,90.82,7.22,13.5,78.7
2020-12-07,22.44,91.7,10.22,13.5,78.7
2020-12-08,22.15,90.45,3.31,13.5,78.7
2020-12-09,21.24,90.63,3.76,13.5,78.7
2020-12-10,19.43,86.21,0.01,13.5,78.7
2020-12-11,18.86,85.07,0.0,13.5,78.7
2020-12-12,18.83,84.83,0.0,13.5,78.7
2020-12-13,19.17,81.82,0.0,13.5,78.7
2020-12-14,18.89,83.46,0.0,13.5,78.7
2020-12-15,19.23,87.7,0.04,13.5,78.7
2020-12-16,20.96,89.47,0.9,13.5,78.7
2020-12-17,21.11,90.95,0.41,13.5,78.7
2020-12-18,20.44,88.56,0.0,13.5,78.7
2020-12-19,20.44,89.22,0.01,13.5,78.7
2020-12-20,19.26,87.11,0.0,13.5,78.7
2020-12-21,17.53,86.21,0.0,13.5,78.7
2020-12-22,17.47,86.71,0.0,13.5,78.7
2020-12-23,18.37,85.0,0.0,13.5,78.7
2020-12-24,19.37,87.16,0.0,13.5,78.7
2020-12-25,18.94,86.83,0.0,13.5,78.7
2020-12-26,18.33,85.98,0.0,13.5,78.7
2020-12-27,18.24,86.97,0.0,13.5,78.7
2020-12-28,18.5,85.52,0.0,13.5,78.7
2020-12-29,19.61,87.06,0.0,13.5,78.7
2020-12-30,20.62,89.28,0.43,13.5,78.7
2020-12-31,20.64,90.42,1.18,13.5,78.7
2021-01-01,18.98,88.07,0.31,13.5,78.7
2021-01-02,19.67,88.92,0.19,13.5,78.7
2021-01-03,20.64,87.52,0.08,13.5,78.7
2021-01-04,20.94,86.99,0.44,13.5,78.7
2021-01-05,21.35,93.01,4.57,13.5,78.7
2021-01-06,21.89,91.83,22.06,13.5,78.7
2021-01-07,21.82,89.81,2.21,13.5,78.7
2021-01-08,22.27,88.86,0.84,13.5,78.7
2021-01-09,21.52,88.72,0.11,13.5,78.7
2021-01-10,21.62,88.99,0.02,13.5,78.7
2021-01-11,21.03,89.96,0.01,13.5,78.7
2021-01-12,20.77,88.97,0.01,13.5,78.7
2021-01-13,20.69,85.71,0.01,13.5,78.7
2021-01-14,20.0,88.23,0.01,13.5,78.7
2021-01-15,20.59,85.17,0.01,13.5,78.7
2021-01-16,20.63,81.0,0.0,13.5,78.7
2021-01-17,19.79,82.7,0.0,13.5,78.7
2021-01-18,19.66,83.89,0.0,13.5,78.7
2021-01-19,19.98,84.86,0.0,13.5,78.7
2021-01-20,20.78,80.21,0.0,13.5,78.7
2021-01-21,22.35,75.48,0.0,13.5,78.7
2021-01-22,22.05,82.8,0.0,13.5,78.7
2021-01-23,21.12,79.21,0.0,13.5,78.7
2021-01-24,20.25,75.68,0.0,13.5,78.7
2021-01-25,19.45,72.6,0.0,13.5,78.7
2021-01-26,19.34,69.98,0.0,13.5,78.7
2021-01-27,19.05,77.83,0.0,13.5,78.7
2021-01-28,20.14,80.59,0.0,13.5,78.7
2021-01-29,20.41,77.55,0.0,13.5,78.7
2021-01-30,21.25,74.79,0.0,13.5,78.7
2021-01-31,20.52,73.15,0.0,13.5,78.7
2021-02-01,19.95,77.05,0.0,13.5,78.7
2021-02-02,20.56,79.06,0.05,13.5,78.7
2021-02-03,20.48,78.1,0.14,13.5,78.7
2021-02-04,19.79,72.13,0.0,13.5,78.7
2021-02-05,19.56,71.33,0.0,13.5,78.7
2021-02-06,19.63,70.68,0.0,13.5,78.7
2021-02-07,19.64,63.79,0.0,13.5,78.7
2021-02-08,19.21,76.27,0.0,13.5,78.7
2021-02-09,19.16,75.29,0.0,13.5,78.7
2021-02-10,19.54,67.53,0.0,13.5,78.7
2021-02-11,19.59,69.69,0.0,13.5,78.7
2021-02-12,19.36,69.06,0.0,13.5,78.7
2021-02-13,19.33,65.56,0.0,13.5,78.7
2021-02-14,20.39,57.9,0.0,13.5,78.7
2021-02-15,21.14,61.84,0.0,13.5,78.7
2021-02-16,21.34,62.63,0.0,13.5,78.7
2021-02-17,21.08,66.98,0.0,13.5,78.7
2021-02-18,20.93,73.02,0.0,13.5,78.7
2021-02-19,21.71,73.75,1.13,13.5,78.7
2021-02-20,21.34,83.09,19.27,13.5,78.7
2021-02-21,21.36,81.76,2.93,13.5,78.7
2021-02-22,22.26,74.74,0.03,13.5,78.7
2021-02-23,22.92,66.72,0.0,13.5,78.7
2021-02-24,22.89,61.35,0.0,13.5,78.7
2021-02-25,23.42,57.91,0.0,13.5,78.7
2021-02-26,23.81,53.04,0.0,13.5,78.7
2021-02-27,24.0,54.41,0.0,13.5,78.7
2021-02-28,24.0,54.0,0.0,13.5,78.7
2021-03-01,23.61,56.1,0.0,13.5,78.7
2021-03-02,23.88,61.17,0.0,13.5,78.7
2021-03-03,23.53,53.18,0.0,13.5,78.7
2021-03-04,22.3,59.08,0.0,13.5,78.7
2021-03-05,22.65,57.53,0.0,13.5,78.7
2021-03-06,23.89,57.75,0.0,13.5,78.7
2021-03-07,24.03,57.74,0.0,13.5,78.7
2021-03-08,23.5,60.78,0.0,13.5,78.7
2021-03-09,23.55,62.65,0.0,13.5,78.7
2021-03-10,24.92,63.58,0.0,13.5,78.7
2021-03-11,25.5,61.22,0.0,13.5,78.7
2021-03-12,24.02,56.96,0.0,13.5,78.7
2021-03-13,23.99,56.34,0.0,13.5,78.7
2021-03-14,24.66,55.39,0.0,13.5,78.7
2021-03-15,25.29,53.19,0.0,13.5,78.7
2021-03-16,25.42,51.03,0.0,13.5,78.7
2021-03-17,25.9,47.54,0.0,13.5,78.7
2021-03-18,24.71,57.62,0.0,13.5,78.7
2021-03-19,24.19,54.86,0.0,13.5,78.7
2021-03-20,25.32,49.96,0.0,13.5,78.7
2021-03-21,26.11,46.71,0.0,13.5,78.7
2021-03-22,26.66,49.35,0.0,13.5,78.7
2021-03-23,26.57,54.48,0.0,13.5,78.7
2021-03-24,26.86,52.7,0.0,13.5,78.7
2021-03-25,27.8,45.32,0.0,13.5,78.7
2021-03-26,27.59,47.58,0.0,13.5,78.7
2021-03-27,27.3,52.74,0.0,13.5,78.7
2021-03-28,27.24,52.86,0.0,13.5,78.7
2021-03-29,28.43,47.4,0.0,13.5,78.7
2021-03-30,29.22,43.64,0.0,13.5,78.7
2021-03-31,31.14,34.03,0.0,13.5,78.7
2021-04-01,30.49,31.46,0.0,13.5,78.7
2021-04-02,30.4,34.6,0.0,13.5,78.7
2021-04-03,31.42,41.21,0.0,13.5,78.7
2021-04-04,30.44,45.63,0.0,13.5,78.7
2021-04-05,29.78,48.89,0.0,13.5,78.7
2021-04-06,28.43,52.44,0.0,13.5,78.7
2021-04-07,28.73,47.5,0.0,13.5,78.7
2021-04-08,28.71,38.28,0.0,13.5,78.7
2021-04-09,28.56,46.64,0.0,13.5,78.7
2021-04-10,28.34,52.42,0.0,13.5,78.7
2021-04-11,28.39,54.32,0.0,13.5,78.7
2021-04-12,28.65,55.84,0.11,13.5,78.7
2021-04-13,28.2,56.8,0.95,13.5,78.7
2021-04-14,27.89,59.55,9.4,13.5,78.7
2021-04-15,25.45,75.83,15.84,13.5,78.7
2021-04-16,27.05,63.47,0.0,13.5,78.7
2021-04-17,27.86,62.18,0.0,13.5,78.7
2021-04-18,28.25,59.75,0.0,13.5,78.7
2021-04-19,28.91,57.83,0.12,13.5,78.7
2021-04-20,28.06,62.02,0.04,13.5,78.7
2021-04-21,28.81,58.64,1.47,13.5,78.7
2021-04-22,29.21,57.19,0.08,13.5,78.7
2021-04-23,28.14,63.04,11.49,13.5,78.7
2021-04-24,26.93,70.2,5.17,13.5,78.7
2021-04-25,28.38,61.09,0.77,13.5,78.7
2021-04-26,27.42,65.26,0.0,13.5,78.7
2021-04-27,28.48,60.93,0.0,13.5,78.7
2021-04-28,29.03,56.08,0.0,13.5,78.7
2021-04-29,29.23,55.24,0.02,13.5,78.7
2021-04-30,28.89,56.42,0.27,13.5,78.7
2021-05-01,28.71,60.18,0.79,13.5,78.7
2021-05-02,28.77,58.33,0.2,13.5,78.7
2021-05-03,29.09,57.61,0.18,13.5,78.7
2021-05-04,29.41,54.46,0.52,13.5,78.7
2021-05-05,29.91,53.02,0.01,13.5,78.7
2021-05-06,29.7,54.4,0.0,13.5,78.7
2021-05-07,29.22,57.32,0.88,13.5,78.7
2021-05-08,29.07,57.75,0.25,13.5,78.7
2021-05-09,29.79,56.36,0.02,13.5,78.7
2021-05-10,30.77,52.85,0.1,13.5,78.7
2021-05-11,30.27,56.74,0.33,13.5,78.7
2021-05-12,30.17,58.74,7.7,13.5,78.7
2021-05-13,29.86,60.67,1.67,13.5,78.7
2021-05-14,29.78,59.17,1.75,13.5,78.7
2021-05-15,27.67,65.86,0.36,13.5,78.7
2021-05-16,27.49,67.0,0.0,13.5,78.7
2021-05-17,29.36,58.73,0.07,13.5,78.7
2021-05-18,28.54,63.71,0.13,13.5,78.7
2021-05-19,28.07,69.03,20.69,13.5,78.7
2021-05-20,27.23,71.58,10.44,13.5,78.7
2021-05-21,25.83,74.49,18.09,13.5,78.7
2021-05-22,25.94,74.89,2.22,13.5,78.7
2021-05-23,27.1,67.49,0.35,13.5,78.7
2021-05-24,25.37,71.48,0.53,13.5,78.7
2021-05-25,25.35,75.97,3.19,13.5,78.7
2021-05-26,27.06,65.48,0.05,13.5,78.7
2021-05-27,27.46,61.65,0.04,13.5,78.7
2021-05-28,28.23,59.74,0.04,13.5,78.7
2021-05-29,28.99,58.48,6.63,13.5,78.7
2021-05-30,28.59,63.74,7.35,13.5,78.7
2021-05-31,28.46,65.71,2.58,13.5,78.7
2021-06-01,28.63,64.23,3.97,13.5,78.7
2021-06-02,28.27,67.7,1.12,13.5,78.7
2021-06-03,26.86,74.48,6.63,13.5,78.7
2021-06-04,25.14,88.42,27.02,13.5,78.7
2021-06-05,24.77,78.83,25.02,13.5,78.7
2021-06-06,26.09,72.02,0.06,13.5,78.7
2021-06-07,26.09,69.58,2.56,13.5,78.7
2021-06-08,27.19,65.54,0.15,13.5,78.7
2021-06-09,26.5,69.33,0.53,13.5,78.7
2021-06-10,26.07,67.63,0.03,13.5,78.7
2021-06-11,25.55,67.78,0.0,13.5,78.7
2021-06-12,25.55,63.72,0.79,13.5,78.7
2021-06-13,25.63,64.93,1.65,13.5,78.7
2021-06-14,25.29,67.08,0.16,13.5,78.7
2021-06-15,24.83,71.95,0.43,13.5,78.7
2021-06-16,26.3,66.74,0.43,13.5,78.7
2021-06-17,26.21,69.02,0.38,13.5,78.7
2021-06-18,25.57,68.61,0.0,13.5,78.7
2021-06-19,25.47,72.34,0.19,13.5,78.7
2021-06-20,25.53,67.34,0.01,13.5,78.7
2021-06-21,26.32,67.5,0.13,13.5,78.7
2021-06-22,25.08,73.35,2.51,13.5,78.7
2021-06-23,26.28,70.26,4.02,13.5,78.7
2021-06-24,26.11,67.72,5.57,13.5,78.7
2021-06-25,26.5,63.33,0.0,13.5,78.7
2021-06-26,26.09,64.81,1.28,13.5,78.7
2021-06-27,23.83,70.13,0.6,13.5,78.7
2021-06-28,26.24,61.45,0.11,13.5,78.7
2021-06-29,27.56,60.93,0.09,13.5,78.7
2021-06-30,27.81,69.96,2.51,13.5,78.7
2021-07-01,26.42,80.33,25.58,13.5,78.7
2021-07-02,25.35,82.49,14.84,13.5,78.7
2021-07-03,25.51,77.94,2.53,13.5,78.7
2021-07-04,24.17,84.7,40.44,13.5,78.7
2021-07-05,25.7,75.83,0.64,13.5,78.7
2021-07-06,25.9,78.03,0.16,13.5,78.7
2021-07-07,25.28,82.13,2.17,13.5,78.7
2021-07-08,25.01,81.17,9.8,13.5,78.7
2021-07-09,25.04,83.38,23.34,13.5,78.7
2021-07-10,23.69,79.68,2.98,13.5,78.7
2021-07-11,23.98,78.15,0.79,13.5,78.7
2021-07-12,23.04,78.43,0.79,13.5,78.7
2021-07-13,24.99,77.81,1.29,13.5,78.7
2021-07-14,24.51,80.72,15.09,13.5,78.7
2021-07-15,24.48,79.42,7.38,13.5,78.7
2021-07-16,25.03,79.65,11.43,13.5,78.7
2021-07-17,24.77,84.08,33.72,13.5,78.7
2021-07-18,24.23,83.87,9.99,13.5,78.7
2021-07-19,24.85,77.09,3.72,13.5,78.7
2021-07-20,24.95,77.74,0.59,13.5,78.7
2021-07-21,24.46,79.06,1.05,13.5,78.7
2021-07-22,23.99,79.36,1.12,13.5,78.7
2021-07-23,25.41,74.73,0.08,13.5,78.7
2021-07-24,25.7,76.26,1.25,13.5,78.7
2021-07-25,25.42,78.34,9.71,13.5,78.7
2021-07-26,24.84,79.09,0.87,13.5,78.7
2021-07-27,25.44,74.94,2.47,13.5,78.7
2021-07-28,25.8,73.06,0.04,13.5,78.7
2021-07-29,25.21,74.86,0.03,13.5,78.7
2021-07-30,24.71,77.91,0.01,13.5,78.7
2021-07-31,25.21,75.42,0.76,13.5,78.7
2021-08-01,24.96,74.97,0.21,13.5,78.7
2021-08-02,25.2,71.94,0.53,13.5,78.7
2021-08-03,25.12,73.63,0.21,13.5,78.7
2021-08-04,25.31,74.62,0.05,13.5,78.7
2021-08-05,25.74,73.82,2.17,13.5,78.7
2021-08-06,25.92,75.18,4.25,13.5,78.7
2021-08-07,25.95,76.9,2.68,13.5,78.7
2021-08-08,26.06,77.56,1.42,13.5,78.7
2021-08-09,26.14,78.12,10.31,13.5,78.7
2021-08-10,24.4,85.06,16.86,13.5,78.7
2021-08-11,24.15,84.23,0.41,13.5,78.7
2021-08-12,24.1,84.75,0.4,13.5,78.7
2021-08-13,24.51,80.43,0.8,13.5,78.7
2021-08-14,24.34,78.81,0.1,13.5,78.7
2021-08-15,23.58,79.39,0.05,13.5,78.7
2021-08-16,24.04,76.27,5.53,13.5,78.7
2021-08-17,25.01,73.52,0.78,13.5,78.7
2021-08-18,24.82,71.09,0.06,13.5,78.7
2021-08-19,24.32,75.39,1.16,13.5,78.7
2021-08-20,24.31,76.25,2.52,13.5,78.7
2021-08-21,23.4,83.4,8.57,13.5,78.7
2021-08-22,23.7,79.67,6.7,13.5,78.7
2021-08-23,24.7,80.04,2.57,13.5,78.7
2021-08-24,25.37,78.88,8.41,13.5,78.7
2021-08-25,25.01,79.5,3.74,13.5,78.7
2021-08-26,25.23,78.47,1.71,13.5,78.7
2021-08-27,24.23,86.03,19.22,13.5,78.7
2021-08-28,23.54,83.48,5.99,13.5,78.7
2021-08-29,23.93,75.23,4.45,13.5,78.7
2021-08-30,23.34,78.05,0.06,13.5,78.7
2021-08-31,23.27,78.06,1.74,13.5,78.7
2021-09-01,24.38,77.36,11.39,13.5,78.7
2021-09-02,23.26,84.67,8.73,13.5,78.7
2021-09-03,23.11,83.29,9.77,13.5,78.7
2021-09-04,22.87,88.33,5.76,13.5,78.7
2021-09-05,23.95,79.98,4.45,13.5,78.7
2021-09-06,23.63,76.95,4.91,13.5,78.7
2021-09-07,23.64,79.09,0.14,13.5,78.7
2021-09-08,24.64,78.76,0.08,13.5,78.7
2021-09-09,24.63,78.33,0.03,13.5,78.7
2021-09-10,24.42,80.19,0.01,13.5,78.7
2021-09-11,24.61,80.07,0.01,13.5,78.7
2021-09-12,24.65,80.52,0.07,13.5,78.7
2021-09-13,24.88,79.63,0.01,13.5,78.7
2021-09-14,25.26,79.15,0.0,13.5,78.7
2021-09-15,24.98,79.66,0.48,13.5,78.7
2021-09-16,25.06,79.42,0.08,13.5,78.7
2021-09-17,25.4,77.03,0.29,13.5,78.7
2021-09-18,25.51,74.9,0.58,13.5,78.7
2021-09-19,25.67,75.24,8.63,13.5,78.7
2021-09-20,25.24,80.5,6.06,13.5,78.7
2021-09-21,24.5,81.83,6.56,13.5,78.7
2021-09-22,24.51,80.81,5.13,13.5,78.7
2021-09-23,24.44,82.25,2.99,13.5,78.7
2021-09-24,24.68,79.93,3.54,13.5,78.7
2021-09-25,24.48,84.5,12.3,13.5,78.7
2021-09-26,23.76,82.04,1.83,13.5,78.7
2021-09-27,24.34,77.9,0.68,13.5,78.7
2021-09-28,23.67,79.72,1.57,13.5,78.7
2021-09-29,24.01,78.77,12.08,13.5,78.7
2021-09-30,24.91,75.18,1.57,13.5,78.7
2021-10-01,24.78,81.5,1.14,13.5,78.7
2021-10-02,23.72,89.5,3.78,13.5,78.7
2021-10-03,24.01,85.41,4.37,13.5,78.7
2021-10-04,24.27,84.27,6.36,13.5,78.7
2021-10-05,23.53,89.09,19.69,13.5,78.7
2021-10-06,24.18,88.65,6.37,13.5,78.7
2021-10-07,24.93,83.71,5.17,13.5,78.7
2021-10-08,24.93,86.45,13.44,13.5,78.7
2021-10-09,23.87,88.33,6.99,13.5,78.7
2021-10-10,23.51,88.85,2.4,13.5,78.7
2021-10-11,24.17,83.84,2.8,13.5,78.7
2021-10-12,24.18,84.02,4.32,13.5,78.7
2021-10-13,24.47,83.91,3.02,13.5,78.7
2021-10-14,24.48,84.6,5.92,13.5,78.7
2021-10-15,24.63,84.08,7.09,13.5,78.7
2021-10-16,24.87,82.93,5.07,13.5,78.7
2021-10-17,24.44,85.16,4.02,13.5,78.7
2021-10-18,25.0,82.35,1.59,13.5,78.7
2021-10-19,24.89,81.36,0.71,13.5,78.7
2021-10-20,24.49,85.76,4.05,13.5,78.7
2021-10-21,24.12,86.36,2.64,13.5,78.7
2021-10-22,24.03,84.41,1.42,13.5,78.7
2021-10-23,23.84,87.19,1.94,13.5,78.7
2021-10-24,23.25,86.35,4.1,13.5,78.7
2021-10-25,23.23,85.82,0.0,13.5,78.7
2021-10-26,23.3,84.21,0.04,13.5,78.7
2021-10-27,22.96,84.9,0.02,13.5,78.7
2021-10-28,22.77,81.09,0.03,13.5,78.7
2021-10-29,22.6,89.59,8.27,13.5,78.7
2021-10-30,22.47,91.17,4.9,13.5,78.7
2021-10-31,22.85,91.75,3.97,13.5,78.7
2021-11-01,22.73,91.95,3.81,13.5,78.7
2021-11-02,22.14,90.02,5.81,13.5,78.7
2021-11-03,22.15,91.98,3.63,13.5,78.7
2021-11-04,22.55,90.6,6.7,13.5,78.7
2021-11-05,22.75,88.99,5.42,13.5,78.7
2021-11-06,22.6,94.65,8.21,13.5,78.7
2021-11-07,22.87,92.41,11.89,13.5,78.7
2021-11-08,21.84,92.77,3.66,13.5,78.7
2021-11-09,20.87,88.03,0.72,13.5,78.7
2021-11-10,20.11,88.03,11.28,13.5,78.7
2021-11-11,20.21,93.67,40.23,13.5,78.7
2021-11-12,22.33,91.31,8.64,13.5,78.7
2021-11-13,23.37,90.13,4.0,13.5,78.7
2021-11-14,23.43,90.09,8.3,13.5,78.7
2021-11-15,23.54,90.1,15.36,13.5,78.7
2021-11-16,23.31,91.08,6.07,13.5,78.7
2021-11-17,22.67,92.29,5.35,13.5,78.7
2021-11-18,21.89,95.49,55.9,13.5,78.7
2021-11-19,23.5,93.22,19.14,13.5,78.7
2021-11-20,23.45,92.07,13.3,13.5,78.7
